"Plot Title: Rollinson_U134"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 9663854, SEN S/N: 2445099)","Temp, °C (LGR S/N: 9663854, SEN S/N: 20145886)","RH, % (LGR S/N: 9663854, SEN S/N: 20145886)","PAR, µmol/m²/s (LGR S/N: 9663854, SEN S/N: 20210397)","Water Content, m³/m³ (LGR S/N: 9663854, SEN S/N: 20267513)"
721,08/21/19 12:23:25 PM,19.817,25.501,87.200,16.2,0.2131
722,08/21/19 01:23:25 PM,20.031,25.793,85.600,16.2,0.2131
723,08/21/19 02:23:25 PM,20.198,25.744,84.100,21.2,0.2131
724,08/21/19 03:23:25 PM,20.365,24.726,84.900,8.7,0.2131
725,08/21/19 04:23:25 PM,20.484,23.978,89.400,3.7,0.2131
726,08/21/19 05:23:25 PM,20.555,23.809,94.800,6.2,0.2124
727,08/21/19 06:23:25 PM,20.603,23.569,95.500,1.2,0.2131
728,08/21/19 07:23:25 PM,20.627,22.872,92.500,1.2,0.2124
729,08/21/19 08:23:25 PM,20.627,22.154,94.100,1.2,0.2124
730,08/21/19 09:23:25 PM,20.603,22.011,95.700,1.2,0.2124
731,08/21/19 10:23:25 PM,20.579,21.772,97.100,1.2,0.2124
732,08/21/19 11:23:25 PM,20.531,21.366,97.600,1.2,0.2116
733,08/22/19 12:23:25 AM,20.484,20.650,97.400,1.2,0.2116
734,08/22/19 01:23:25 AM,20.436,20.269,90.200,1.2,0.2116
735,08/22/19 02:23:25 AM,20.365,19.936,91.600,1.2,0.2116
736,08/22/19 03:23:25 AM,20.269,19.746,89.100,1.2,0.2116
737,08/22/19 04:23:25 AM,20.174,18.937,90.700,1.2,0.2109
738,08/22/19 05:23:25 AM,20.079,18.390,92.000,1.2,0.2109
739,08/22/19 06:23:25 AM,19.960,17.629,91.800,1.2,0.2109
740,08/22/19 07:23:25 AM,19.841,17.629,93.300,1.2,0.2109
741,08/22/19 08:23:25 AM,19.722,19.270,93.500,3.7,0.2109
742,08/22/19 09:23:25 AM,19.674,20.841,91.700,8.7,0.2109
743,08/22/19 10:23:25 AM,19.674,22.441,86.100,13.7,0.2109
744,08/22/19 11:23:25 AM,19.746,22.800,79.800,11.2,0.2109
745,08/22/19 12:23:25 PM,19.841,22.298,75.900,11.2,0.2109
746,08/22/19 01:23:25 PM,19.888,22.321,75.700,13.7,0.2109
747,08/22/19 02:23:25 PM,19.912,22.848,72.000,66.2,0.2116
748,08/22/19 03:23:25 PM,19.936,22.489,68.800,21.2,0.2116
749,08/22/19 04:23:25 PM,19.936,22.250,64.900,8.7,0.2116
750,08/22/19 05:23:25 PM,19.888,21.795,61.100,6.2,0.2116
751,08/22/19 06:23:25 PM,19.793,21.199,60.400,1.2,0.2116
752,08/22/19 07:23:25 PM,19.674,19.984,61.900,1.2,0.2116
753,08/22/19 08:23:25 PM,19.555,19.294,65.800,1.2,0.2116
754,08/22/19 09:23:25 PM,19.460,18.985,69.000,1.2,0.2116
755,08/22/19 10:23:25 PM,19.341,18.247,73.200,1.2,0.2116
756,08/22/19 11:23:25 PM,19.246,17.011,81.700,1.2,0.2116
757,08/23/19 12:23:25 AM,19.151,16.439,86.300,1.2,0.2116
758,08/23/19 01:23:25 AM,19.056,15.652,87.600,1.2,0.2116
759,08/23/19 02:23:25 AM,18.937,15.485,89.700,1.2,0.2109
760,08/23/19 03:23:25 AM,18.818,14.816,90.500,1.2,0.2109
761,08/23/19 04:23:25 AM,18.675,14.721,91.900,1.2,0.2109
762,08/23/19 05:23:25 AM,18.533,14.457,92.400,1.2,0.2102
763,08/23/19 06:23:25 AM,18.414,14.721,94.000,1.2,0.2102
764,08/23/19 07:23:25 AM,18.319,15.533,93.500,1.2,0.2102
765,08/23/19 08:23:25 AM,18.271,19.318,86.300,3.7,0.2102
766,08/23/19 09:23:25 AM,18.271,20.341,70.500,8.7,0.2102
767,08/23/19 10:23:25 AM,18.295,21.318,66.400,36.2,0.2102
768,08/23/19 11:23:25 AM,18.390,21.533,63.000,18.7,0.2102
769,08/23/19 12:23:25 PM,18.461,21.795,58.800,13.7,0.2109
770,08/23/19 01:23:25 PM,18.509,21.915,59.700,16.2,0.2109
771,08/23/19 02:23:25 PM,18.580,21.772,59.400,66.2,0.2109
772,08/23/19 03:23:25 PM,18.652,21.437,60.500,13.7,0.2109
773,08/23/19 04:23:25 PM,18.675,20.817,61.700,6.2,0.2109
774,08/23/19 05:23:25 PM,18.675,20.627,61.900,3.7,0.2109
775,08/23/19 06:23:25 PM,18.628,19.722,63.400,1.2,0.2116
776,08/23/19 07:23:25 PM,18.557,18.866,67.300,1.2,0.2109
777,08/23/19 08:23:25 PM,18.485,18.366,67.600,1.2,0.2116
778,08/23/19 09:23:25 PM,18.414,16.915,73.800,1.2,0.2109
779,08/23/19 10:23:25 PM,18.319,15.414,82.000,1.2,0.2109
780,08/23/19 11:23:25 PM,18.224,14.960,88.100,1.2,0.2109
781,08/24/19 12:23:25 AM,18.105,14.888,90.200,1.2,0.2102
782,08/24/19 01:23:25 AM,17.986,14.673,91.600,1.2,0.2102
783,08/24/19 02:23:25 AM,17.891,14.457,93.500,1.2,0.2102
784,08/24/19 03:23:25 AM,17.796,14.577,94.000,1.2,0.2102
785,08/24/19 04:23:25 AM,17.724,13.978,94.500,1.2,0.2102
786,08/24/19 05:23:25 AM,17.629,13.690,95.600,1.2,0.2102
787,08/24/19 06:23:25 AM,17.534,13.377,96.300,1.2,0.2102
788,08/24/19 07:23:25 AM,17.463,14.146,96.300,1.2,0.2095
789,08/24/19 08:23:25 AM,17.391,17.082,93.700,3.7,0.2095
790,08/24/19 09:23:25 AM,17.415,19.365,77.600,6.2,0.2095
791,08/24/19 10:23:25 AM,17.486,20.650,67.900,43.7,0.2095
792,08/24/19 11:23:25 AM,17.582,21.270,59.500,18.7,0.2095
793,08/24/19 12:23:25 PM,17.677,21.795,57.300,13.7,0.2095
794,08/24/19 01:23:25 PM,17.772,21.772,54.400,13.7,0.2102
795,08/24/19 02:23:25 PM,17.843,21.628,51.700,58.7,0.2095
796,08/24/19 03:23:25 PM,17.915,21.151,52.900,13.7,0.2095
797,08/24/19 04:23:25 PM,17.938,20.865,54.300,6.2,0.2095
798,08/24/19 05:23:25 PM,17.938,20.674,56.700,3.7,0.2102
799,08/24/19 06:23:25 PM,17.938,20.412,58.500,1.2,0.2095
800,08/24/19 07:23:25 PM,17.915,19.532,61.600,1.2,0.2095
801,08/24/19 08:23:25 PM,17.891,17.772,68.300,1.2,0.2102
802,08/24/19 09:23:25 PM,17.843,17.201,76.500,1.2,0.2102
803,08/24/19 10:23:25 PM,17.796,16.796,81.400,1.2,0.2102
804,08/24/19 11:23:25 PM,17.748,15.891,87.900,1.2,0.2095
805,08/25/19 12:23:25 AM,17.677,14.936,89.600,1.2,0.2095
806,08/25/19 01:23:25 AM,17.582,14.457,90.100,1.2,0.2087
807,08/25/19 02:23:25 AM,17.486,14.385,91.500,1.2,0.2080
808,08/25/19 03:23:25 AM,17.391,15.939,79.700,1.2,0.2087
809,08/25/19 04:23:25 AM,17.320,14.960,81.200,1.2,0.2087
810,08/25/19 05:23:25 AM,17.249,14.050,89.500,1.2,0.2080
811,08/25/19 06:23:25 AM,17.153,14.409,90.100,1.2,0.2080
812,08/25/19 07:23:25 AM,17.082,14.864,90.200,1.2,0.2080
813,08/25/19 08:23:25 AM,17.058,15.843,90.000,3.7,0.2080
814,08/25/19 09:23:25 AM,17.058,19.865,77.700,11.2,0.2087
815,08/25/19 10:23:25 AM,17.130,19.674,73.500,11.2,0.2080
816,08/25/19 11:23:25 AM,17.249,22.154,65.900,18.7,0.2080
817,08/25/19 12:23:25 PM,17.415,22.776,58.100,16.2,0.2087
818,08/25/19 01:23:25 PM,17.582,23.400,54.400,18.7,0.2087
819,08/25/19 02:23:25 PM,17.724,23.521,54.800,36.2,0.2087
820,08/25/19 03:23:25 PM,17.843,23.376,54.300,28.7,0.2095
821,08/25/19 04:23:25 PM,17.938,22.872,58.300,11.2,0.2087
822,08/25/19 05:23:25 PM,18.010,22.393,60.500,6.2,0.2087
823,08/25/19 06:23:25 PM,18.057,22.058,63.100,3.7,0.2087
824,08/25/19 07:23:25 PM,18.081,21.437,67.200,1.2,0.2087
825,08/25/19 08:23:25 PM,18.105,20.341,72.200,1.2,0.2087
826,08/25/19 09:23:25 PM,18.129,21.533,64.400,1.2,0.2087
827,08/25/19 10:23:25 PM,18.129,21.509,64.200,1.2,0.2087
828,08/25/19 11:23:25 PM,18.105,21.628,68.000,1.2,0.2087
829,08/26/19 12:23:25 AM,18.105,21.246,69.400,1.2,0.2087
830,08/26/19 01:23:25 AM,18.105,19.936,74.900,1.2,0.2087
831,08/26/19 02:23:25 AM,18.105,18.913,80.500,1.2,0.2087
832,08/26/19 03:23:25 AM,18.081,18.414,92.000,1.2,0.2080
833,08/26/19 04:23:25 AM,18.057,18.652,92.300,1.2,0.2080
834,08/26/19 05:23:25 AM,18.033,18.557,91.500,1.2,0.2080
835,08/26/19 06:23:25 AM,18.010,17.748,94.900,1.2,0.2022
836,08/26/19 07:23:25 AM,17.986,17.891,97.000,1.2,0.2000
837,08/26/19 08:23:25 AM,17.962,18.152,97.700,1.2,0.1957
838,08/26/19 09:23:25 AM,17.938,18.794,98.100,1.2,0.1964
839,08/26/19 10:23:25 AM,17.986,19.627,98.400,1.2,0.1957
840,08/26/19 11:23:25 AM,18.057,20.889,98.700,6.2,0.1964
841,08/26/19 12:23:25 PM,18.176,21.533,98.200,3.7,0.1971
842,08/26/19 01:23:25 PM,18.319,22.250,98.100,6.2,0.1978
843,08/26/19 02:23:25 PM,18.461,22.633,97.200,6.2,0.1978
844,08/26/19 03:23:25 PM,19.008,21.676,98.000,3.7,0.2748
845,08/26/19 04:23:25 PM,19.365,22.417,99.200,11.2,0.2443
846,08/26/19 05:23:25 PM,19.365,22.321,99.300,6.2,0.2371
847,08/26/19 06:23:25 PM,19.389,21.724,98.300,1.2,0.2254
848,08/26/19 07:23:25 PM,19.389,21.533,97.800,1.2,0.2225
849,08/26/19 08:23:25 PM,19.389,21.342,98.500,1.2,0.2211
850,08/26/19 09:23:25 PM,19.365,20.722,99.000,1.2,0.2196
851,08/26/19 10:23:25 PM,19.341,20.150,99.000,1.2,0.2189
852,08/26/19 11:23:25 PM,19.294,20.007,99.100,1.2,0.2175
853,08/27/19 12:23:25 AM,19.246,20.055,98.900,1.2,0.2167
854,08/27/19 01:23:25 AM,19.199,20.007,98.700,1.2,0.2160
855,08/27/19 02:23:25 AM,19.175,19.817,99.100,1.2,0.2153
856,08/27/19 03:23:25 AM,19.127,19.651,99.100,1.2,0.2153
857,08/27/19 04:23:25 AM,19.103,19.294,98.700,1.2,0.2146
858,08/27/19 05:23:25 AM,19.056,18.485,98.600,1.2,0.2146
859,08/27/19 06:23:25 AM,18.985,18.129,98.900,1.2,0.2138
860,08/27/19 07:23:25 AM,18.913,17.843,99.100,1.2,0.2138
861,08/27/19 08:23:25 AM,18.842,18.913,98.900,3.7,0.2138
862,08/27/19 09:23:25 AM,18.818,19.651,95.400,6.2,0.2138
863,08/27/19 10:23:25 AM,18.818,21.294,90.600,86.2,0.2138
864,08/27/19 11:23:25 AM,18.866,22.393,87.600,11.2,0.2131
865,08/27/19 12:23:25 PM,18.961,22.321,84.000,11.2,0.2131
866,08/27/19 01:23:25 PM,19.056,23.208,81.600,21.2,0.2131
867,08/27/19 02:23:25 PM,19.151,23.737,75.200,71.2,0.2124
868,08/27/19 03:23:25 PM,19.246,23.352,71.700,26.2,0.2124
869,08/27/19 04:23:25 PM,19.318,23.136,73.300,8.7,0.2124
870,08/27/19 05:23:25 PM,19.389,23.208,67.800,6.2,0.2116
871,08/27/19 06:23:25 PM,19.413,22.058,72.300,1.2,0.2116
872,08/27/19 07:23:25 PM,19.413,21.175,72.400,1.2,0.2109
873,08/27/19 08:23:25 PM,19.389,20.150,77.900,1.2,0.2109
874,08/27/19 09:23:25 PM,19.318,19.175,81.300,1.2,0.2109
875,08/27/19 10:23:25 PM,19.246,18.414,81.900,1.2,0.2109
876,08/27/19 11:23:25 PM,19.151,17.915,82.500,1.2,0.2102
877,08/28/19 12:23:25 AM,19.032,17.153,84.500,1.2,0.2102
878,08/28/19 01:23:25 AM,18.913,16.606,88.000,1.2,0.2102
879,08/28/19 02:23:25 AM,18.794,16.249,88.500,1.2,0.2102
880,08/28/19 03:23:25 AM,18.675,15.891,87.700,1.2,0.2095
881,08/28/19 04:23:25 AM,18.533,15.509,88.000,1.2,0.2095
882,08/28/19 05:23:25 AM,18.414,14.601,87.500,1.2,0.2095
883,08/28/19 06:23:25 AM,18.271,14.074,88.000,1.2,0.2095
884,08/28/19 07:23:25 AM,18.129,14.816,88.300,1.2,0.2095
885,08/28/19 08:23:25 AM,18.010,16.534,85.800,3.7,0.2087
886,08/28/19 09:23:25 AM,17.938,17.819,77.300,6.2,0.2095
887,08/28/19 10:23:25 AM,17.891,19.318,74.200,106.2,0.2087
888,08/28/19 11:23:25 AM,17.915,20.674,68.800,13.7,0.2095
889,08/28/19 12:23:25 PM,17.986,21.079,64.400,36.2,0.2095
890,08/28/19 01:23:25 PM,18.057,21.772,60.400,23.7,0.2095
891,08/28/19 02:23:25 PM,18.129,22.441,58.700,48.7,0.2095
892,08/28/19 03:23:25 PM,18.200,22.250,57.500,23.7,0.2095
893,08/28/19 04:23:25 PM,18.271,22.321,56.500,11.2,0.2095
894,08/28/19 05:23:25 PM,18.319,21.819,58.900,8.7,0.2095
895,08/28/19 06:23:25 PM,18.343,21.437,59.000,1.2,0.2095
896,08/28/19 07:23:25 PM,18.343,20.222,62.700,1.2,0.2095
897,08/28/19 08:23:25 PM,18.319,18.628,73.700,1.2,0.2095
898,08/28/19 09:23:25 PM,18.295,17.867,77.300,1.2,0.2095
899,08/28/19 10:23:25 PM,18.247,16.987,83.400,1.2,0.2095
900,08/28/19 11:23:25 PM,18.176,16.129,85.300,1.2,0.2095
901,08/29/19 12:23:25 AM,18.081,14.721,89.700,1.2,0.2095
902,08/29/19 01:23:25 AM,17.962,14.361,92.900,1.2,0.2095
903,08/29/19 02:23:25 AM,17.843,13.978,94.200,1.2,0.2087
904,08/29/19 03:23:25 AM,17.724,13.666,95.300,1.2,0.2087
905,08/29/19 04:23:25 AM,17.582,13.329,96.000,1.2,0.2087
906,08/29/19 05:23:25 AM,17.463,13.305,96.600,1.2,0.2087
907,08/29/19 06:23:25 AM,17.368,13.353,97.000,1.2,0.2087
908,08/29/19 07:23:25 AM,17.249,14.290,97.100,1.2,0.2087
909,08/29/19 08:23:25 AM,17.201,16.820,92.000,3.7,0.2080
910,08/29/19 09:23:25 AM,17.201,19.246,84.000,8.7,0.2080
911,08/29/19 10:23:25 AM,17.272,22.202,72.800,33.7,0.2080
912,08/29/19 11:23:25 AM,17.415,23.328,69.400,13.7,0.2080
913,08/29/19 12:23:25 PM,17.629,24.750,70.200,28.7,0.2080
914,08/29/19 01:23:25 PM,17.867,25.987,68.800,16.2,0.2080
915,08/29/19 02:23:25 PM,18.129,26.549,65.500,28.7,0.2080
916,08/29/19 03:23:25 PM,18.390,26.867,67.600,21.2,0.2087
917,08/29/19 04:23:25 PM,18.628,25.963,69.900,11.2,0.2087
918,08/29/19 05:23:25 PM,18.818,25.428,73.600,6.2,0.2087
919,08/29/19 06:23:25 PM,18.961,24.484,76.700,3.7,0.2087
920,08/29/19 07:23:25 PM,19.080,23.954,78.900,1.2,0.2087
921,08/29/19 08:23:25 PM,19.127,23.593,82.900,1.2,0.2087
922,08/29/19 09:23:25 PM,19.175,23.160,85.300,1.2,0.2080
923,08/29/19 10:23:25 PM,19.199,23.136,86.200,1.2,0.2080
924,08/29/19 11:23:25 PM,19.222,21.843,81.500,1.2,0.2087
925,08/30/19 12:23:25 AM,19.199,20.222,69.300,1.2,0.2087
926,08/30/19 01:23:25 AM,19.103,17.843,75.000,1.2,0.2087
927,08/30/19 02:23:25 AM,18.961,16.677,78.800,1.2,0.2087
928,08/30/19 03:23:25 AM,18.771,16.177,80.900,1.2,0.2087
929,08/30/19 04:23:25 AM,18.604,15.676,84.300,1.2,0.2087
930,08/30/19 05:23:25 AM,18.438,14.697,88.700,1.2,0.2087
931,08/30/19 06:23:25 AM,18.247,14.218,91.700,1.2,0.2087
932,08/30/19 07:23:25 AM,18.105,14.984,91.900,1.2,0.2087
933,08/30/19 08:23:25 AM,17.962,16.487,87.800,3.7,0.2080
934,08/30/19 09:23:25 AM,17.891,17.915,83.900,8.7,0.2080
935,08/30/19 10:23:25 AM,17.891,18.913,74.800,16.2,0.2080
936,08/30/19 11:23:25 AM,17.915,19.817,70.200,18.7,0.1826
937,08/30/19 12:23:25 PM,17.962,20.222,66.400,18.7,0.1797
938,08/30/19 01:23:25 PM,18.033,20.674,62.000,18.7,0.1804
939,08/30/19 02:23:25 PM,18.105,20.984,60.400,21.2,0.1819
940,08/30/19 03:23:25 PM,18.176,20.960,61.500,13.7,0.1826
941,08/30/19 04:23:25 PM,18.224,21.032,63.400,8.7,0.1826
942,08/30/19 05:23:25 PM,18.271,20.246,68.500,6.2,0.1833
943,08/30/19 06:23:25 PM,18.271,19.199,70.700,3.7,0.1833
944,08/30/19 07:23:25 PM,18.271,17.510,75.200,1.2,0.1833
945,08/30/19 08:23:25 PM,18.200,18.723,74.200,1.2,0.1840
946,08/30/19 09:23:25 PM,18.129,16.630,76.600,1.2,0.1840
947,08/30/19 10:23:25 PM,18.010,15.151,82.500,1.2,0.1848
948,08/30/19 11:23:25 PM,17.891,14.074,89.100,1.2,0.1848
949,08/31/19 12:23:25 AM,17.748,13.786,91.800,1.2,0.1848
950,08/31/19 01:23:25 AM,17.605,13.329,93.700,1.2,0.1848
951,08/31/19 02:23:25 AM,17.463,13.185,94.300,1.2,0.1848
952,08/31/19 03:23:25 AM,17.344,13.522,95.000,1.2,0.1848
953,08/31/19 04:23:25 AM,17.225,14.170,94.900,1.2,0.1848
954,08/31/19 05:23:25 AM,17.153,14.074,93.900,1.2,0.1848
955,08/31/19 06:23:25 AM,17.058,13.882,93.800,1.2,0.1848
956,08/31/19 07:23:25 AM,17.011,14.242,94.600,1.2,0.1848
957,08/31/19 08:23:25 AM,16.963,17.058,91.000,3.7,0.1840
958,08/31/19 09:23:25 AM,16.963,18.343,74.300,8.7,0.1848
959,08/31/19 10:23:25 AM,16.987,19.960,67.300,16.2,0.1848
960,08/31/19 11:23:25 AM,17.058,20.603,63.100,18.7,0.1855
961,08/31/19 12:23:25 PM,17.153,21.437,59.800,13.7,0.1855
962,08/31/19 01:23:25 PM,17.272,22.393,58.000,13.7,0.1855
963,08/31/19 02:23:25 PM,17.391,22.585,56.900,36.2,0.1855
964,08/31/19 03:23:25 PM,17.534,22.345,58.900,16.2,0.1855
965,08/31/19 04:23:25 PM,17.653,21.485,60.900,6.2,0.1855
966,08/31/19 05:23:25 PM,17.701,20.460,66.500,1.2,0.1855
967,08/31/19 06:23:25 PM,17.724,20.341,69.200,1.2,0.1855
968,08/31/19 07:23:25 PM,17.724,17.891,77.900,1.2,0.1855
969,08/31/19 08:23:25 PM,17.701,17.391,91.500,1.2,0.1840
970,08/31/19 09:23:25 PM,17.653,17.415,94.900,1.2,0.1826
971,08/31/19 10:23:25 PM,17.629,17.582,95.800,1.2,0.1833
972,08/31/19 11:23:25 PM,17.605,17.915,97.000,1.2,0.1833
973,09/01/19 12:23:25 AM,17.582,17.867,97.000,1.2,0.1790
974,09/01/19 01:23:25 AM,17.582,17.439,97.500,1.2,0.1732
975,09/01/19 02:23:25 AM,17.582,17.296,98.000,1.2,0.1739
976,09/01/19 03:23:25 AM,17.558,17.011,98.400,1.2,0.1753
977,09/01/19 04:23:25 AM,17.534,16.654,98.700,1.2,0.2509
978,09/01/19 05:23:25 AM,17.486,16.129,99.000,1.2,0.2298
979,09/01/19 06:23:25 AM,17.439,15.963,99.000,1.2,0.2182
980,09/01/19 07:23:25 AM,17.368,16.153,99.100,1.2,0.2138
981,09/01/19 08:23:25 AM,17.320,16.534,99.200,1.2,0.2080
982,09/01/19 09:23:25 AM,17.296,17.344,98.200,8.7,0.2073
983,09/01/19 10:23:25 AM,17.320,17.582,96.600,6.2,0.2058
984,09/01/19 11:23:25 AM,17.368,19.008,93.100,13.7,0.2029
985,09/01/19 12:23:25 PM,17.439,19.270,90.600,11.2,0.2015
986,09/01/19 01:23:25 PM,17.510,19.722,92.000,8.7,0.2008
987,09/01/19 02:23:25 PM,17.605,19.912,91.900,6.2,0.1993
988,09/01/19 03:23:25 PM,17.701,20.507,90.300,8.7,0.1986
989,09/01/19 04:23:25 PM,17.772,20.365,90.400,6.2,0.1978
990,09/01/19 05:23:25 PM,17.867,20.412,92.100,3.7,0.1971
991,09/01/19 06:23:25 PM,17.938,20.341,91.800,1.2,0.1964
992,09/01/19 07:23:25 PM,17.986,19.722,93.400,1.2,0.1957
993,09/01/19 08:23:25 PM,18.010,19.413,95.300,1.2,0.1949
994,09/01/19 09:23:25 PM,18.033,18.723,94.500,1.2,0.1942
995,09/01/19 10:23:25 PM,18.033,18.010,95.400,1.2,0.1935
996,09/01/19 11:23:25 PM,17.986,17.201,96.800,1.2,0.1935
997,09/02/19 12:23:25 AM,17.938,16.654,97.700,1.2,0.1928
998,09/02/19 01:23:25 AM,17.867,16.272,98.300,1.2,0.1928
999,09/02/19 02:23:25 AM,17.796,15.605,98.700,1.2,0.1920
1000,09/02/19 03:23:25 AM,17.701,15.199,98.900,1.2,0.1920
1001,09/02/19 04:23:25 AM,17.605,15.294,99.000,1.2,0.1913
1002,09/02/19 05:23:25 AM,17.534,15.127,99.000,1.2,0.1913
1003,09/02/19 06:23:25 AM,17.439,14.792,99.200,1.2,0.1906
1004,09/02/19 07:23:25 AM,17.368,15.796,99.400,1.2,0.1906
1005,09/02/19 08:23:25 AM,17.320,17.843,99.700,1.2,0.1906
1006,09/02/19 09:23:25 AM,17.320,19.817,99.300,3.7,0.1906
1007,09/02/19 10:23:25 AM,17.391,22.298,91.800,13.7,0.1906
1008,09/02/19 11:23:25 AM,17.558,22.944,84.900,13.7,0.1899
1009,09/02/19 12:23:25 PM,17.772,24.436,80.900,13.7,0.1891
1010,09/02/19 01:23:25 PM,17.986,24.219,77.400,21.2,0.1891
1011,09/02/19 02:23:25 PM,18.224,24.267,76.600,18.7,0.1899
1012,09/02/19 03:23:25 PM,18.414,25.065,76.900,13.7,0.1891
1013,09/02/19 04:23:25 PM,18.580,24.508,76.600,8.7,0.1891
1014,09/02/19 05:23:25 PM,18.723,24.026,78.600,3.7,0.1899
1015,09/02/19 06:23:25 PM,18.842,23.160,81.100,1.2,0.1891
1016,09/02/19 07:23:25 PM,18.913,22.417,83.100,1.2,0.1906
1017,09/02/19 08:23:25 PM,18.937,21.270,86.400,1.2,0.1906
1018,09/02/19 09:23:25 PM,18.937,20.674,90.500,1.2,0.1906
1019,09/02/19 10:23:25 PM,18.913,20.126,92.800,1.2,0.1899
1020,09/02/19 11:23:25 PM,18.866,19.865,94.000,1.2,0.1899
1021,09/03/19 12:23:25 AM,18.818,19.698,94.800,1.2,0.1891
1022,09/03/19 01:23:25 AM,18.794,19.103,94.900,1.2,0.1891
1023,09/03/19 02:23:25 AM,18.747,18.889,95.400,1.2,0.1891
1024,09/03/19 03:23:25 AM,18.675,19.222,95.300,1.2,0.1891
1025,09/03/19 04:23:25 AM,18.628,19.056,94.300,1.2,0.1877
1026,09/03/19 05:23:25 AM,18.580,19.151,94.300,1.2,0.1884
1027,09/03/19 06:23:25 AM,18.557,18.961,95.400,1.2,0.1884
1028,09/03/19 07:23:25 AM,18.509,18.604,96.900,1.2,0.1848
1029,09/03/19 08:23:25 AM,18.485,18.699,98.600,1.2,0.1848
1030,09/03/19 09:23:25 AM,18.438,19.008,98.200,1.2,0.1848
1031,09/03/19 10:23:25 AM,18.414,19.746,96.300,1.2,0.1862
1032,09/03/19 11:23:25 AM,18.414,20.436,95.300,3.7,0.1862
1033,09/03/19 12:23:25 PM,18.438,20.722,93.500,1.2,0.1862
1034,09/03/19 01:23:25 PM,18.485,21.485,93.400,6.2,0.1870
1035,09/03/19 02:23:25 PM,18.533,22.417,92.800,6.2,0.1870
1036,09/03/19 03:23:25 PM,18.628,22.178,95.300,3.7,0.1870
1037,09/03/19 04:23:25 PM,18.723,23.593,96.600,8.7,0.1877
1038,09/03/19 05:23:25 PM,18.866,24.702,95.400,6.2,0.1877
1039,09/03/19 06:23:25 PM,19.032,24.847,94.200,1.2,0.1877
1040,09/03/19 07:23:25 PM,19.175,24.605,94.500,1.2,0.1877
1041,09/03/19 08:23:25 PM,19.318,24.267,94.200,1.2,0.1877
1042,09/03/19 09:23:25 PM,19.413,23.352,87.900,1.2,0.1877
1043,09/03/19 10:23:25 PM,19.460,22.417,85.300,1.2,0.1862
1044,09/03/19 11:23:25 PM,19.436,20.960,75.500,1.2,0.1870
1045,09/04/19 12:23:25 AM,19.389,19.460,77.300,1.2,0.1870
1046,09/04/19 01:23:25 AM,19.270,18.580,82.200,1.2,0.1870
1047,09/04/19 02:23:25 AM,19.127,18.057,83.400,1.2,0.1870
1048,09/04/19 03:23:25 AM,18.985,16.915,83.400,1.2,0.1877
1049,09/04/19 04:23:25 AM,18.818,16.201,88.700,1.2,0.1870
1050,09/04/19 05:23:25 AM,18.675,15.485,91.000,1.2,0.1877
1051,09/04/19 06:23:25 AM,18.509,15.031,89.400,1.2,0.1877
1052,09/04/19 07:23:25 AM,18.366,14.912,90.500,1.2,0.1877
1053,09/04/19 08:23:25 AM,18.224,16.582,90.100,3.7,0.1877
1054,09/04/19 09:23:25 AM,18.105,17.962,85.600,3.7,0.1870
1055,09/04/19 10:23:25 AM,18.057,18.200,83.100,11.2,0.1870
1056,09/04/19 11:23:25 AM,18.057,19.175,81.900,13.7,0.1870
1057,09/04/19 12:23:25 PM,18.105,18.937,78.700,16.2,0.1870
1058,09/04/19 01:23:25 PM,18.152,19.579,77.900,18.7,0.1870
1059,09/04/19 02:23:25 PM,18.176,19.413,77.500,16.2,0.1870
1060,09/04/19 03:23:25 PM,18.200,19.151,78.300,13.7,0.1870
1061,09/04/19 04:23:25 PM,18.224,18.794,78.700,11.2,0.1870
1062,09/04/19 05:23:25 PM,18.200,18.366,78.200,6.2,0.1870
1063,09/04/19 06:23:25 PM,18.176,17.843,78.700,1.2,0.1870
1064,09/04/19 07:23:25 PM,18.105,16.939,80.100,1.2,0.1870
1065,09/04/19 08:23:25 PM,18.010,15.939,83.300,1.2,0.1870
1066,09/04/19 09:23:25 PM,17.915,16.272,85.200,1.2,0.1870
1067,09/04/19 10:23:25 PM,17.819,16.177,84.000,1.2,0.1870
1068,09/04/19 11:23:25 PM,17.724,16.296,85.100,1.2,0.1870
1069,09/05/19 12:23:25 AM,17.653,15.843,85.800,1.2,0.1870
1070,09/05/19 01:23:25 AM,17.582,15.652,88.100,1.2,0.1862
1071,09/05/19 02:23:25 AM,17.510,14.457,89.500,1.2,0.1862
1072,09/05/19 03:23:25 AM,17.415,13.329,91.700,1.2,0.1862
1073,09/05/19 04:23:25 AM,17.296,13.329,94.800,1.2,0.1862
1074,09/05/19 05:23:25 AM,17.177,13.642,96.000,1.2,0.1862
1075,09/05/19 06:23:25 AM,17.082,12.896,95.900,1.2,0.1862
1076,09/05/19 07:23:25 AM,16.963,12.920,96.400,1.2,0.1862
1077,09/05/19 08:23:25 AM,16.892,14.098,96.600,1.2,0.1862
1078,09/05/19 09:23:25 AM,16.820,15.915,94.300,8.7,0.1862
1079,09/05/19 10:23:25 AM,16.820,17.796,81.300,21.2,0.1862
1080,09/05/19 11:23:25 AM,16.892,18.057,76.600,21.2,0.1862
