"Plot Title: Rollinson_N115"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 9663852, SEN S/N: 2445098)","Water Content, m³/m³ (LGR S/N: 9663852, SEN S/N: 9673987)","PAR, µmol/m²/s (LGR S/N: 9663852, SEN S/N: 9680255)","Temp, °C (LGR S/N: 9663852, SEN S/N: 20210256)","RH, % (LGR S/N: 9663852, SEN S/N: 20210256)"
721,08/21/19 12:59:23 PM,19.627,0.0758,13.7,25.065,88.700
722,08/21/19 01:59:23 PM,19.746,0.0751,13.7,24.919,89.700
723,08/21/19 02:59:23 PM,19.841,0.0751,8.7,24.677,87.200
724,08/21/19 03:59:23 PM,19.936,0.0744,3.7,24.171,89.400
725,08/21/19 04:59:23 PM,20.007,0.0744,3.7,23.521,94.200
726,08/21/19 05:59:23 PM,20.055,0.0744,1.2,23.400,97.600
727,08/21/19 06:59:23 PM,20.103,0.0744,1.2,22.753,94.400
728,08/21/19 07:59:23 PM,20.126,0.0744,1.2,22.130,94.700
729,08/21/19 08:59:23 PM,20.126,0.0744,1.2,21.939,96.300
730,08/21/19 09:59:23 PM,20.126,0.0744,1.2,21.772,97.300
731,08/21/19 10:59:23 PM,20.103,0.0736,1.2,21.390,98.100
732,08/21/19 11:59:23 PM,20.103,0.0736,1.2,20.889,98.600
733,08/22/19 12:59:23 AM,20.079,0.0736,1.2,20.269,93.700
734,08/22/19 01:59:23 AM,20.055,0.0736,1.2,19.936,90.800
735,08/22/19 02:59:23 AM,20.007,0.0736,1.2,19.555,89.700
736,08/22/19 03:59:23 AM,19.936,0.0736,1.2,18.961,90.100
737,08/22/19 04:59:23 AM,19.888,0.0736,1.2,18.652,91.600
738,08/22/19 05:59:23 AM,19.817,0.0729,1.2,17.938,91.200
739,08/22/19 06:59:23 AM,19.746,0.0722,1.2,17.558,92.700
740,08/22/19 07:59:23 AM,19.674,0.0729,1.2,18.319,94.000
741,08/22/19 08:59:23 AM,19.603,0.0729,3.7,20.579,93.900
742,08/22/19 09:59:23 AM,19.555,0.0729,13.7,21.700,90.200
743,08/22/19 10:59:23 AM,19.555,0.0715,11.2,22.800,84.100
744,08/22/19 11:59:23 AM,19.579,0.0715,13.7,23.472,78.300
745,08/22/19 12:59:23 PM,19.627,0.0722,8.7,22.298,76.800
746,08/22/19 01:59:23 PM,19.651,0.0707,21.2,22.513,74.100
747,08/22/19 02:59:23 PM,19.674,0.0700,11.2,21.843,71.900
748,08/22/19 03:59:23 PM,19.674,0.0707,8.7,22.034,67.200
749,08/22/19 04:59:23 PM,19.674,0.0700,6.2,21.795,66.200
750,08/22/19 05:59:23 PM,19.651,0.0693,3.7,20.770,63.400
751,08/22/19 06:59:23 PM,19.603,0.0686,1.2,20.269,65.100
752,08/22/19 07:59:23 PM,19.555,0.0678,1.2,19.294,70.100
753,08/22/19 08:59:23 PM,19.508,0.0671,1.2,18.247,73.000
754,08/22/19 09:59:23 PM,19.436,0.0657,1.2,17.344,80.000
755,08/22/19 10:59:23 PM,19.365,0.0657,1.2,17.011,82.400
756,08/22/19 11:59:23 PM,19.294,0.0657,1.2,16.439,85.700
757,08/23/19 12:59:23 AM,19.199,0.0649,1.2,16.225,87.600
758,08/23/19 01:59:23 AM,19.127,0.0649,1.2,15.700,87.800
759,08/23/19 02:59:23 AM,19.032,0.0642,1.2,15.247,88.300
760,08/23/19 03:59:23 AM,18.961,0.0649,1.2,15.055,89.500
761,08/23/19 04:59:23 AM,18.866,0.0649,1.2,14.864,90.000
762,08/23/19 05:59:23 AM,18.771,0.0642,1.2,14.864,92.200
763,08/23/19 06:59:23 AM,18.675,0.0642,1.2,15.103,93.500
764,08/23/19 07:59:23 AM,18.604,0.0642,1.2,17.106,93.600
765,08/23/19 08:59:23 AM,18.557,0.0642,6.2,19.651,80.600
766,08/23/19 09:59:23 AM,18.533,0.0642,18.7,20.388,72.100
767,08/23/19 10:59:23 AM,18.557,0.0635,16.2,20.817,69.900
768,08/23/19 11:59:23 AM,18.580,0.0635,8.7,21.485,64.000
769,08/23/19 12:59:23 PM,18.628,0.0628,43.7,21.772,61.000
770,08/23/19 01:59:23 PM,18.675,0.0620,21.2,21.628,61.500
771,08/23/19 02:59:23 PM,18.747,0.0613,8.7,21.413,61.000
772,08/23/19 03:59:23 PM,18.747,0.0606,11.2,20.865,64.100
773,08/23/19 04:59:23 PM,18.771,0.0598,3.7,20.627,64.300
774,08/23/19 05:59:23 PM,18.771,0.0598,3.7,19.841,64.100
775,08/23/19 06:59:23 PM,18.747,0.0591,1.2,19.032,67.400
776,08/23/19 07:59:23 PM,18.723,0.0584,1.2,17.843,69.400
777,08/23/19 08:59:23 PM,18.675,0.0569,1.2,17.272,74.100
778,08/23/19 09:59:23 PM,18.628,0.0569,1.2,15.963,78.900
779,08/23/19 10:59:23 PM,18.557,0.0569,1.2,15.103,84.900
780,08/23/19 11:59:23 PM,18.485,0.0569,1.2,15.270,88.000
781,08/24/19 12:59:23 AM,18.390,0.0569,1.2,14.864,89.100
782,08/24/19 01:59:23 AM,18.319,0.0569,1.2,14.505,91.500
783,08/24/19 02:59:23 AM,18.247,0.0569,1.2,14.936,93.000
784,08/24/19 03:59:23 AM,18.176,0.0562,1.2,14.960,92.800
785,08/24/19 04:59:23 AM,18.105,0.0562,1.2,14.840,94.300
786,08/24/19 05:59:23 AM,18.057,0.0562,1.2,14.194,95.500
787,08/24/19 06:59:23 AM,17.986,0.0562,1.2,14.409,95.600
788,08/24/19 07:59:23 AM,17.938,0.0555,1.2,15.700,94.500
789,08/24/19 08:59:23 AM,17.891,0.0548,6.2,17.772,90.700
790,08/24/19 09:59:23 AM,17.867,0.0555,16.2,19.674,79.700
791,08/24/19 10:59:23 AM,17.915,0.0555,11.2,20.388,70.400
792,08/24/19 11:59:23 AM,17.962,0.0548,11.2,20.698,64.500
793,08/24/19 12:59:23 PM,18.010,0.0548,18.7,20.960,59.100
794,08/24/19 01:59:23 PM,18.057,0.0540,18.7,21.533,53.900
795,08/24/19 02:59:23 PM,18.105,0.0533,8.7,21.008,53.200
796,08/24/19 03:59:23 PM,18.152,0.0526,6.2,21.032,53.900
797,08/24/19 04:59:23 PM,18.152,0.0526,6.2,20.246,56.900
798,08/24/19 05:59:23 PM,18.152,0.0519,3.7,20.007,59.800
799,08/24/19 06:59:23 PM,18.152,0.0511,1.2,19.793,61.700
800,08/24/19 07:59:23 PM,18.152,0.0511,1.2,18.343,66.200
801,08/24/19 08:59:23 PM,18.152,0.0504,1.2,17.439,76.100
802,08/24/19 09:59:23 PM,18.129,0.0497,1.2,17.106,81.500
803,08/24/19 10:59:23 PM,18.081,0.0497,1.2,17.106,84.600
804,08/24/19 11:59:23 PM,18.057,0.0490,1.2,16.225,85.400
805,08/25/19 12:59:23 AM,18.010,0.0490,1.2,15.748,85.400
806,08/25/19 01:59:23 AM,17.962,0.0490,1.2,15.533,86.400
807,08/25/19 02:59:23 AM,17.915,0.0490,1.2,15.438,87.100
808,08/25/19 03:59:23 AM,17.843,0.0482,1.2,14.936,84.300
809,08/25/19 04:59:23 AM,17.796,0.0490,1.2,14.721,84.900
810,08/25/19 05:59:23 AM,17.748,0.0482,1.2,14.314,87.400
811,08/25/19 06:59:23 AM,17.677,0.0482,1.2,14.745,89.300
812,08/25/19 07:59:23 AM,17.605,0.0490,1.2,15.485,89.000
813,08/25/19 08:59:23 AM,17.558,0.0482,3.7,17.344,88.300
814,08/25/19 09:59:23 AM,17.534,0.0490,8.7,18.652,79.300
815,08/25/19 10:59:23 AM,17.582,0.0482,8.7,20.984,75.100
816,08/25/19 11:59:23 AM,17.629,0.0475,11.2,21.700,67.200
817,08/25/19 12:59:23 PM,17.724,0.0468,28.7,22.082,60.200
818,08/25/19 01:59:23 PM,17.796,0.0460,13.7,21.891,62.600
819,08/25/19 02:59:23 PM,17.891,0.0453,13.7,22.872,60.100
820,08/25/19 03:59:23 PM,17.962,0.0453,11.2,22.250,62.400
821,08/25/19 04:59:23 PM,18.033,0.0439,8.7,22.417,64.700
822,08/25/19 05:59:23 PM,18.081,0.0446,3.7,21.652,65.600
823,08/25/19 06:59:23 PM,18.129,0.0446,1.2,20.984,67.600
824,08/25/19 07:59:23 PM,18.152,0.0439,1.2,20.436,69.900
825,08/25/19 08:59:23 PM,18.152,0.0439,1.2,20.507,71.300
826,08/25/19 09:59:23 PM,18.176,0.0439,1.2,20.650,69.300
827,08/25/19 10:59:23 PM,18.176,0.0431,1.2,20.817,71.400
828,08/25/19 11:59:23 PM,18.176,0.0431,1.2,20.531,74.600
829,08/26/19 12:59:23 AM,18.176,0.0431,1.2,19.770,75.900
830,08/26/19 01:59:23 AM,18.176,0.0431,1.2,18.937,84.400
831,08/26/19 02:59:23 AM,18.176,0.0424,1.2,17.724,90.800
832,08/26/19 03:59:23 AM,18.152,0.0424,1.2,17.867,95.600
833,08/26/19 04:59:23 AM,18.129,0.0424,1.2,17.915,97.100
834,08/26/19 05:59:23 AM,18.105,0.0766,1.2,17.653,97.700
835,08/26/19 06:59:23 AM,18.081,0.0555,1.2,17.677,98.400
836,08/26/19 07:59:23 AM,18.057,0.0519,1.2,17.843,99.000
837,08/26/19 08:59:23 AM,18.033,0.0497,1.2,18.152,99.400
838,08/26/19 09:59:23 AM,18.033,0.0497,1.2,18.699,99.800
839,08/26/19 10:59:23 AM,18.033,0.0497,3.7,20.007,100.000
840,08/26/19 11:59:23 AM,18.057,0.0490,3.7,20.579,100.000
841,08/26/19 12:59:23 PM,18.105,0.0482,3.7,21.079,100.000
842,08/26/19 01:59:23 PM,18.152,0.0482,6.2,21.557,100.000
843,08/26/19 02:59:23 PM,18.271,0.3751,1.2,21.413,100.000
844,08/26/19 03:59:23 PM,18.842,0.1797,8.7,21.963,100.000
845,08/26/19 04:59:23 PM,19.008,0.1659,6.2,22.058,100.000
846,08/26/19 05:59:23 PM,19.056,0.1579,1.2,21.390,100.000
847,08/26/19 06:59:23 PM,19.056,0.1499,1.2,21.151,100.000
848,08/26/19 07:59:23 PM,19.080,0.1470,1.2,20.984,100.000
849,08/26/19 08:59:23 PM,19.080,0.1448,1.2,20.841,100.000
850,08/26/19 09:59:23 PM,19.056,0.1426,1.2,20.126,100.000
851,08/26/19 10:59:23 PM,19.056,0.1405,1.2,19.651,100.000
852,08/26/19 11:59:23 PM,19.032,0.1383,1.2,19.651,100.000
853,08/27/19 12:59:23 AM,18.985,0.1376,1.2,19.770,100.000
854,08/27/19 01:59:23 AM,18.961,0.1354,1.2,19.555,100.000
855,08/27/19 02:59:23 AM,18.937,0.1339,1.2,19.484,100.000
856,08/27/19 03:59:23 AM,18.913,0.1325,1.2,19.151,100.000
857,08/27/19 04:59:23 AM,18.889,0.1310,1.2,18.533,100.000
858,08/27/19 05:59:23 AM,18.866,0.1296,1.2,18.081,100.000
859,08/27/19 06:59:23 AM,18.818,0.1281,1.2,17.653,100.000
860,08/27/19 07:59:23 AM,18.771,0.1267,1.2,18.200,100.000
861,08/27/19 08:59:23 AM,18.723,0.1259,3.7,18.961,100.000
862,08/27/19 09:59:23 AM,18.699,0.1245,6.2,20.031,100.000
863,08/27/19 10:59:23 AM,18.675,0.1223,6.2,21.199,95.800
864,08/27/19 11:59:23 AM,18.699,0.1209,11.2,21.891,90.600
865,08/27/19 12:59:23 PM,18.747,0.1194,16.2,21.987,88.100
866,08/27/19 01:59:23 PM,18.794,0.1180,11.2,22.250,83.600
867,08/27/19 02:59:23 PM,18.866,0.1150,13.7,23.424,79.700
868,08/27/19 03:59:23 PM,18.913,0.1129,6.2,22.800,77.300
869,08/27/19 04:59:23 PM,18.961,0.1114,3.7,22.609,76.100
870,08/27/19 05:59:23 PM,19.008,0.1100,1.2,21.795,75.300
871,08/27/19 06:59:23 PM,19.032,0.1085,1.2,21.509,77.100
872,08/27/19 07:59:23 PM,19.032,0.1071,1.2,20.412,78.000
873,08/27/19 08:59:23 PM,19.032,0.1056,1.2,19.508,82.900
874,08/27/19 09:59:23 PM,19.008,0.1049,1.2,18.842,81.800
875,08/27/19 10:59:23 PM,18.961,0.1034,1.2,18.366,81.100
876,08/27/19 11:59:23 PM,18.913,0.1005,1.2,17.629,82.400
877,08/28/19 12:59:23 AM,18.842,0.0991,1.2,17.225,84.300
878,08/28/19 01:59:23 AM,18.771,0.0991,1.2,16.749,83.800
879,08/28/19 02:59:23 AM,18.699,0.0991,1.2,16.153,85.100
880,08/28/19 03:59:23 AM,18.604,0.0983,1.2,16.296,86.700
881,08/28/19 04:59:23 AM,18.509,0.0976,1.2,15.724,83.500
882,08/28/19 05:59:23 AM,18.438,0.0976,1.2,14.888,85.500
883,08/28/19 06:59:23 AM,18.366,0.0976,1.2,14.745,87.800
884,08/28/19 07:59:23 AM,18.271,0.0969,1.2,15.605,87.900
885,08/28/19 08:59:23 AM,18.176,0.0954,3.7,17.082,83.000
886,08/28/19 09:59:23 AM,18.129,0.0954,6.2,18.200,79.300
887,08/28/19 10:59:23 AM,18.081,0.0954,8.7,19.698,74.800
888,08/28/19 11:59:23 AM,18.105,0.0940,41.2,20.579,69.400
889,08/28/19 12:59:23 PM,18.129,0.0933,51.2,21.151,65.000
890,08/28/19 01:59:23 PM,18.152,0.0925,13.7,21.461,61.800
891,08/28/19 02:59:23 PM,18.200,0.0918,13.7,21.819,59.900
892,08/28/19 03:59:23 PM,18.224,0.0904,11.2,21.819,59.700
893,08/28/19 04:59:23 PM,18.247,0.0896,6.2,21.819,59.100
894,08/28/19 05:59:23 PM,18.271,0.0889,1.2,21.366,62.200
895,08/28/19 06:59:23 PM,18.295,0.0882,1.2,20.531,62.200
896,08/28/19 07:59:23 PM,18.295,0.0874,1.2,19.413,68.900
897,08/28/19 08:59:23 PM,18.295,0.0867,1.2,18.438,75.600
898,08/28/19 09:59:23 PM,18.271,0.0853,1.2,17.772,78.300
899,08/28/19 10:59:23 PM,18.247,0.0845,1.2,17.106,81.000
900,08/28/19 11:59:23 PM,18.200,0.0845,1.2,16.320,83.700
901,08/29/19 12:59:23 AM,18.152,0.0838,1.2,15.819,86.900
902,08/29/19 01:59:23 AM,18.081,0.0838,1.2,15.318,89.100
903,08/29/19 02:59:23 AM,18.010,0.0838,1.2,14.960,90.900
904,08/29/19 03:59:23 AM,17.938,0.0831,1.2,14.457,92.300
905,08/29/19 04:59:23 AM,17.843,0.0831,1.2,14.266,93.200
906,08/29/19 05:59:23 AM,17.772,0.0831,1.2,14.337,93.700
907,08/29/19 06:59:23 AM,17.701,0.0831,1.2,14.409,93.900
908,08/29/19 07:59:23 AM,17.629,0.0816,1.2,15.772,92.600
909,08/29/19 08:59:23 AM,17.582,0.0816,3.7,17.510,90.500
910,08/29/19 09:59:23 AM,17.534,0.0824,6.2,19.674,84.800
911,08/29/19 10:59:23 AM,17.582,0.0816,8.7,21.581,79.300
912,08/29/19 11:59:23 AM,17.629,0.0802,36.2,23.569,78.100
913,08/29/19 12:59:23 PM,17.748,0.0802,33.7,24.219,76.500
914,08/29/19 01:59:23 PM,17.891,0.0787,13.7,25.404,73.800
915,08/29/19 02:59:23 PM,18.033,0.0780,11.2,25.623,72.100
916,08/29/19 03:59:23 PM,18.176,0.0773,8.7,25.525,75.800
917,08/29/19 04:59:23 PM,18.319,0.0766,8.7,24.823,78.400
918,08/29/19 05:59:23 PM,18.438,0.0758,1.2,24.339,80.600
919,08/29/19 06:59:23 PM,18.533,0.0751,1.2,23.881,81.500
920,08/29/19 07:59:23 PM,18.604,0.0744,1.2,23.545,83.500
921,08/29/19 08:59:23 PM,18.675,0.0744,1.2,23.232,85.700
922,08/29/19 09:59:23 PM,18.699,0.0744,1.2,23.376,88.200
923,08/29/19 10:59:23 PM,18.747,0.0729,1.2,22.250,85.800
924,08/29/19 11:59:23 PM,18.771,0.0736,1.2,20.984,71.800
925,08/30/19 12:59:23 AM,18.771,0.0736,1.2,18.580,72.300
926,08/30/19 01:59:23 AM,18.723,0.0722,1.2,17.677,75.200
927,08/30/19 02:59:23 AM,18.675,0.0722,1.2,16.725,77.600
928,08/30/19 03:59:23 AM,18.580,0.0715,1.2,16.010,81.500
929,08/30/19 04:59:23 AM,18.485,0.0715,1.2,15.366,85.000
930,08/30/19 05:59:23 AM,18.390,0.0715,1.2,15.055,86.200
931,08/30/19 06:59:23 AM,18.271,0.0707,1.2,14.745,87.900
932,08/30/19 07:59:23 AM,18.176,0.0707,1.2,16.010,86.800
933,08/30/19 08:59:23 AM,18.081,0.0700,3.7,17.201,86.100
934,08/30/19 09:59:23 AM,18.033,0.0700,8.7,18.295,77.900
935,08/30/19 10:59:23 AM,17.986,0.0707,13.7,19.389,71.300
936,08/30/19 11:59:23 AM,18.010,0.0700,11.2,19.817,69.700
937,08/30/19 12:59:23 PM,18.010,0.0693,16.2,19.936,67.200
938,08/30/19 01:59:23 PM,18.033,0.0693,13.7,20.293,65.100
939,08/30/19 02:59:23 PM,18.081,0.0678,11.2,20.341,67.300
940,08/30/19 03:59:23 PM,18.105,0.0678,8.7,20.317,67.800
941,08/30/19 04:59:23 PM,18.129,0.0671,6.2,20.150,66.900
942,08/30/19 05:59:23 PM,18.129,0.0664,3.7,19.413,69.500
943,08/30/19 06:59:23 PM,18.129,0.0649,1.2,18.295,72.100
944,08/30/19 07:59:23 PM,18.129,0.0642,1.2,17.368,78.400
945,08/30/19 08:59:23 PM,18.081,0.0635,1.2,17.272,77.500
946,08/30/19 09:59:23 PM,18.057,0.0635,1.2,16.010,79.300
947,08/30/19 10:59:23 PM,17.986,0.0635,1.2,15.247,85.000
948,08/30/19 11:59:23 PM,17.938,0.0628,1.2,14.697,88.100
949,08/31/19 12:59:23 AM,17.843,0.0628,1.2,14.098,90.500
950,08/31/19 01:59:23 AM,17.772,0.0628,1.2,13.954,92.100
951,08/31/19 02:59:23 AM,17.701,0.0628,1.2,13.714,93.100
952,08/31/19 03:59:23 AM,17.605,0.0620,1.2,14.529,94.000
953,08/31/19 04:59:23 AM,17.534,0.0613,1.2,15.008,91.700
954,08/31/19 05:59:23 AM,17.486,0.0606,1.2,14.361,91.300
955,08/31/19 06:59:23 AM,17.439,0.0613,1.2,14.170,91.700
956,08/31/19 07:59:23 AM,17.368,0.0613,1.2,15.055,93.000
957,08/31/19 08:59:23 AM,17.344,0.0606,6.2,17.724,89.200
958,08/31/19 09:59:23 AM,17.296,0.0598,6.2,19.127,74.300
959,08/31/19 10:59:23 AM,17.320,0.0606,11.2,19.555,68.800
960,08/31/19 11:59:23 AM,17.368,0.0598,11.2,20.317,67.300
961,08/31/19 12:59:23 PM,17.415,0.0598,18.7,21.700,61.700
962,08/31/19 01:59:23 PM,17.510,0.0591,11.2,21.748,62.200
963,08/31/19 02:59:23 PM,17.582,0.0584,11.2,21.819,61.300
964,08/31/19 03:59:23 PM,17.653,0.0577,8.7,21.175,64.800
965,08/31/19 04:59:23 PM,17.724,0.0569,1.2,20.293,66.000
966,08/31/19 05:59:23 PM,17.748,0.0562,1.2,19.746,72.400
967,08/31/19 06:59:23 PM,17.772,0.0562,1.2,18.628,74.500
968,08/31/19 07:59:23 PM,17.772,0.0548,1.2,17.415,89.800
969,08/31/19 08:59:23 PM,17.772,0.0540,1.2,17.034,94.600
970,08/31/19 09:59:23 PM,17.724,0.0540,1.2,17.106,96.800
971,08/31/19 10:59:23 PM,17.701,0.0540,1.2,17.510,97.900
972,08/31/19 11:59:23 PM,17.677,0.0533,1.2,17.677,98.500
973,09/01/19 12:59:23 AM,17.677,0.0526,1.2,17.415,99.000
974,09/01/19 01:59:23 AM,17.653,0.0533,1.2,17.130,99.400
975,09/01/19 02:59:23 AM,17.653,0.0526,1.2,17.034,99.800
976,09/01/19 03:59:23 AM,17.629,0.0533,1.2,16.725,100.000
977,09/01/19 04:59:23 AM,17.605,0.1397,1.2,16.082,100.000
978,09/01/19 05:59:23 AM,17.582,0.1332,1.2,15.819,100.000
979,09/01/19 06:59:23 AM,17.558,0.1238,1.2,15.843,100.000
980,09/01/19 07:59:23 AM,17.510,0.1172,1.2,16.082,100.000
981,09/01/19 08:59:23 AM,17.486,0.1121,3.7,16.749,100.000
982,09/01/19 09:59:23 AM,17.463,0.1092,3.7,16.939,100.000
983,09/01/19 10:59:23 AM,17.439,0.1063,8.7,17.368,100.000
984,09/01/19 11:59:23 AM,17.463,0.1056,11.2,18.675,100.000
985,09/01/19 12:59:23 PM,17.486,0.1034,6.2,19.103,99.800
986,09/01/19 01:59:23 PM,17.534,0.1012,6.2,19.413,96.800
987,09/01/19 02:59:23 PM,17.582,0.0998,6.2,19.841,94.500
988,09/01/19 03:59:23 PM,17.653,0.0976,6.2,20.198,93.300
989,09/01/19 04:59:23 PM,17.701,0.0969,3.7,20.246,92.700
990,09/01/19 05:59:23 PM,17.748,0.0954,1.2,20.269,92.200
991,09/01/19 06:59:23 PM,17.796,0.0947,1.2,19.865,93.000
992,09/01/19 07:59:23 PM,17.843,0.0940,1.2,19.294,94.300
993,09/01/19 08:59:23 PM,17.867,0.0933,1.2,18.985,95.500
994,09/01/19 09:59:23 PM,17.867,0.0933,1.2,18.224,95.400
995,09/01/19 10:59:23 PM,17.867,0.0918,1.2,17.748,96.900
996,09/01/19 11:59:23 PM,17.867,0.0918,1.2,17.249,97.800
997,09/02/19 12:59:23 AM,17.867,0.0911,1.2,16.915,98.600
998,09/02/19 01:59:23 AM,17.819,0.0904,1.2,16.606,99.300
999,09/02/19 02:59:23 AM,17.796,0.0911,1.2,16.463,99.700
1000,09/02/19 03:59:23 AM,17.772,0.0904,1.2,16.415,100.000
1001,09/02/19 04:59:23 AM,17.724,0.0904,1.2,16.177,100.000
1002,09/02/19 05:59:23 AM,17.677,0.0896,1.2,16.058,100.000
1003,09/02/19 06:59:23 AM,17.653,0.0896,1.2,16.534,100.000
1004,09/02/19 07:59:23 AM,17.605,0.0889,1.2,17.344,100.000
1005,09/02/19 08:59:23 AM,17.582,0.0904,3.7,19.151,100.000
1006,09/02/19 09:59:23 AM,17.582,0.0896,3.7,20.984,98.200
1007,09/02/19 10:59:23 AM,17.629,0.0889,6.2,22.154,90.300
1008,09/02/19 11:59:23 AM,17.701,0.0874,8.7,23.400,86.800
1009,09/02/19 12:59:23 PM,17.796,0.0867,11.2,23.833,80.700
1010,09/02/19 01:59:23 PM,17.938,0.0860,11.2,23.785,79.400
1011,09/02/19 02:59:23 PM,18.057,0.0853,8.7,23.641,80.200
1012,09/02/19 03:59:23 PM,18.176,0.0838,11.2,24.484,77.800
1013,09/02/19 04:59:23 PM,18.271,0.0831,3.7,23.761,76.700
1014,09/02/19 05:59:23 PM,18.366,0.0816,1.2,23.713,78.000
1015,09/02/19 06:59:23 PM,18.438,0.0809,1.2,22.992,79.700
1016,09/02/19 07:59:23 PM,18.509,0.0809,1.2,21.676,84.100
1017,09/02/19 08:59:23 PM,18.533,0.0802,1.2,20.913,87.800
1018,09/02/19 09:59:23 PM,18.533,0.0802,1.2,20.269,91.200
1019,09/02/19 10:59:23 PM,18.533,0.0795,1.2,19.888,93.200
1020,09/02/19 11:59:23 PM,18.533,0.0787,1.2,19.508,94.300
1021,09/03/19 12:59:23 AM,18.533,0.0787,1.2,19.080,95.300
1022,09/03/19 01:59:23 AM,18.509,0.0787,1.2,18.794,96.800
1023,09/03/19 02:59:23 AM,18.461,0.0787,1.2,18.628,97.800
1024,09/03/19 03:59:23 AM,18.438,0.0780,1.2,18.652,98.400
1025,09/03/19 04:59:23 AM,18.414,0.0780,1.2,18.485,98.700
1026,09/03/19 05:59:23 AM,18.390,0.0780,1.2,18.675,98.700
1027,09/03/19 06:59:23 AM,18.366,0.0773,1.2,18.580,98.500
1028,09/03/19 07:59:23 AM,18.343,0.0766,1.2,18.438,99.300
1029,09/03/19 08:59:23 AM,18.319,0.0773,1.2,18.557,100.000
1030,09/03/19 09:59:23 AM,18.295,0.0773,1.2,18.842,100.000
1031,09/03/19 10:59:23 AM,18.271,0.0766,1.2,19.270,100.000
1032,09/03/19 11:59:23 AM,18.271,0.0766,1.2,19.579,100.000
1033,09/03/19 12:59:23 PM,18.271,0.0766,3.7,20.198,100.000
1034,09/03/19 01:59:23 PM,18.295,0.0766,3.7,20.889,99.800
1035,09/03/19 02:59:23 PM,18.319,0.0766,1.2,21.509,99.100
1036,09/03/19 03:59:23 PM,18.366,0.0758,3.7,22.058,99.400
1037,09/03/19 04:59:23 PM,18.438,0.0751,6.2,23.833,99.900
1038,09/03/19 05:59:23 PM,18.509,0.0744,1.2,24.195,99.400
1039,09/03/19 06:59:23 PM,18.628,0.0744,1.2,24.195,98.600
1040,09/03/19 07:59:23 PM,18.723,0.0751,1.2,23.930,98.400
1041,09/03/19 08:59:23 PM,18.818,0.0744,1.2,23.617,93.600
1042,09/03/19 09:59:23 PM,18.889,0.0751,1.2,22.753,87.300
1043,09/03/19 10:59:23 PM,18.937,0.0751,1.2,21.413,78.800
1044,09/03/19 11:59:23 PM,18.937,0.0751,1.2,20.031,76.200
1045,09/04/19 12:59:23 AM,18.937,0.0751,1.2,18.842,78.100
1046,09/04/19 01:59:23 AM,18.889,0.0744,1.2,18.033,80.200
1047,09/04/19 02:59:23 AM,18.818,0.0744,1.2,17.272,82.200
1048,09/04/19 03:59:23 AM,18.723,0.0744,1.2,16.511,85.000
1049,09/04/19 04:59:23 AM,18.652,0.0744,1.2,15.772,87.000
1050,09/04/19 05:59:23 AM,18.533,0.0744,1.2,15.294,87.700
1051,09/04/19 06:59:23 AM,18.438,0.0751,1.2,14.745,88.600
1052,09/04/19 07:59:23 AM,18.319,0.0744,1.2,15.772,90.200
1053,09/04/19 08:59:23 AM,18.224,0.0744,3.7,17.153,87.700
1054,09/04/19 09:59:23 AM,18.152,0.0744,3.7,17.938,84.500
1055,09/04/19 10:59:23 AM,18.105,0.0744,8.7,18.438,84.000
1056,09/04/19 11:59:23 AM,18.081,0.0744,8.7,19.151,81.400
1057,09/04/19 12:59:23 PM,18.105,0.0736,13.7,19.080,78.800
1058,09/04/19 01:59:23 PM,18.105,0.0729,13.7,19.436,77.400
1059,09/04/19 02:59:23 PM,18.129,0.0722,13.7,19.294,79.800
1060,09/04/19 03:59:23 PM,18.152,0.0715,8.7,19.032,80.000
1061,09/04/19 04:59:23 PM,18.152,0.0707,6.2,18.771,79.900
1062,09/04/19 05:59:23 PM,18.152,0.0700,1.2,18.010,81.500
1063,09/04/19 06:59:23 PM,18.152,0.0686,1.2,17.153,81.700
1064,09/04/19 07:59:23 PM,18.129,0.0686,1.2,15.843,83.300
1065,09/04/19 08:59:23 PM,18.057,0.0686,1.2,15.915,86.600
1066,09/04/19 09:59:23 PM,18.010,0.0678,1.2,16.034,85.700
1067,09/04/19 10:59:23 PM,17.938,0.0678,1.2,15.796,86.800
1068,09/04/19 11:59:23 PM,17.867,0.0671,1.2,15.772,86.400
1069,09/05/19 12:59:23 AM,17.796,0.0671,1.2,15.438,88.000
1070,09/05/19 01:59:23 AM,17.748,0.0671,1.2,14.960,88.600
1071,09/05/19 02:59:23 AM,17.701,0.0671,1.2,13.954,90.900
1072,09/05/19 03:59:23 AM,17.629,0.0671,1.2,13.401,93.400
1073,09/05/19 04:59:23 AM,17.558,0.0671,1.2,13.762,95.100
1074,09/05/19 05:59:23 AM,17.463,0.0671,1.2,13.353,95.200
1075,09/05/19 06:59:23 AM,17.391,0.0671,1.2,12.968,95.700
1076,09/05/19 07:59:23 AM,17.320,0.0671,1.2,13.786,96.500
1077,09/05/19 08:59:23 AM,17.249,0.0664,3.7,15.127,95.500
1078,09/05/19 09:59:23 AM,17.201,0.0657,6.2,16.534,90.200
1079,09/05/19 10:59:23 AM,17.153,0.0657,8.7,17.034,80.000
1080,09/05/19 11:59:23 AM,17.177,0.0664,11.2,18.628,73.800
